"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","price","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""818 Olive Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,159""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""818 Olive Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68491,""longitude"":-117.0726},""url"":""https://www.zillow.com/homedetails/818-Olive-Ave-National-City-CA-91950/17189383_zpid/""}","https://www.zillow.com/homedetails/818-Olive-Ave-National-City-CA-91950/17189383_zpid/","818 Olive Ave, National City, CA 91950","AMERICAN R.E. PROFESSIONALS","$495,000","- Sold","3","bds","1","ba","1,159","sqft","Sold 08/06/2020","https://www.zillow.com/homedetails/818-Olive-Ave-National-City-CA-91950/17189383_zpid/","https://photos.zillowstatic.com/fp/b9b1ee9abb5e073008eb3024e489d030-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""643 Q Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,286""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""643 Q Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.681843,""longitude"":-117.08951},""url"":""https://www.zillow.com/homedetails/643-Q-Ave-National-City-CA-91950/82817365_zpid/""}","https://www.zillow.com/homedetails/643-Q-Ave-National-City-CA-91950/82817365_zpid/","643 Q Ave, National City, CA 91950","HOMESMART REALTY WEST","$495,000","- Sold","3","bds","2","ba","1,286","sqft","Sold 10/05/2021","https://www.zillow.com/homedetails/643-Q-Ave-National-City-CA-91950/82817365_zpid/","https://photos.zillowstatic.com/fp/28c0317fe05761f98c87e111c8f36cc6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1530 Harding Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""910""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1530 Harding Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.66798,""longitude"":-117.10875},""url"":""https://www.zillow.com/homedetails/1530-Harding-Ave-National-City-CA-91950/250088528_zpid/""}","https://www.zillow.com/homedetails/1530-Harding-Ave-National-City-CA-91950/250088528_zpid/","1530 Harding Ave, National City, CA 91950","CENTURY 21 AWARD","$495,000","- Sold","3","bds","2","ba","910","sqft","Sold 12/15/2020","https://www.zillow.com/homedetails/1530-Harding-Ave-National-City-CA-91950/250088528_zpid/","https://photos.zillowstatic.com/fp/fa454ddfc023c1b1859ad5734d1dbed6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""762 Paradise Way, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,452""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""762 Paradise Way"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.685192,""longitude"":-117.07708},""url"":""https://www.zillow.com/homedetails/762-Paradise-Way-National-City-CA-91950/81775736_zpid/""}","https://www.zillow.com/homedetails/762-Paradise-Way-National-City-CA-91950/81775736_zpid/","762 Paradise Way, National City, CA 91950","WINDERMERE HOMES & ESTATES","$494,000","- Sold","3","bds","4","ba","1,452","sqft","Sold 03/01/2021","https://www.zillow.com/homedetails/762-Paradise-Way-National-City-CA-91950/81775736_zpid/","https://photos.zillowstatic.com/fp/998387f3171331692b24214101095052-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""324 S Kenton Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,600""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""324 S Kenton Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68835,""longitude"":-117.07794},""url"":""https://www.zillow.com/homedetails/324-S-Kenton-Ave-National-City-CA-91950/17095439_zpid/""}","https://www.zillow.com/homedetails/324-S-Kenton-Ave-National-City-CA-91950/17095439_zpid/","324 S Kenton Ave, National City, CA 91950","1ST. UNITED REALTY","$491,000","- Sold","3","bds","2","ba","1,600","sqft","Sold 06/22/2020","https://www.zillow.com/homedetails/324-S-Kenton-Ave-National-City-CA-91950/17095439_zpid/","https://photos.zillowstatic.com/fp/5163781fccba8d9184db30b824c50367-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1713 Delta St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,909""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1713 Delta St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.688698,""longitude"":-117.0919},""url"":""https://www.zillow.com/homedetails/1713-Delta-St-National-City-CA-91950/17094660_zpid/""}","https://www.zillow.com/homedetails/1713-Delta-St-National-City-CA-91950/17094660_zpid/","1713 Delta St, National City, CA 91950","DOUGLAS ELLIMAN OF CALIFORNIA","$490,000","- Sold","3","bds","2","ba","1,909","sqft","Sold 04/01/2020","https://www.zillow.com/homedetails/1713-Delta-St-National-City-CA-91950/17094660_zpid/","https://photos.zillowstatic.com/fp/fa042aabb9f4ab0d45b565c632fe885e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2732 E Division St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,534""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2732 E Division St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.690372,""longitude"":-117.0813},""url"":""https://www.zillow.com/homedetails/2732-E-Division-St-National-City-CA-91950/17095746_zpid/""}","https://www.zillow.com/homedetails/2732-E-Division-St-National-City-CA-91950/17095746_zpid/","2732 E Division St, National City, CA 91950","PRINCIPLE REAL ESTATE GROUP","$490,000","- Sold","3","bds","2","ba","1,534","sqft","Sold 08/17/2020","https://www.zillow.com/homedetails/2732-E-Division-St-National-City-CA-91950/17095746_zpid/","https://photos.zillowstatic.com/fp/f54eec092b68e2d05bf65af2ee4b289b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""935 Melrose St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,408""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""935 Melrose St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68527,""longitude"":-117.09957},""url"":""https://www.zillow.com/homedetails/935-Melrose-St-National-City-CA-91950/48181114_zpid/""}","https://www.zillow.com/homedetails/935-Melrose-St-National-City-CA-91950/48181114_zpid/","935 Melrose St, National City, CA 91950","SIGNATURE REAL ESTATE GROUP","$490,000","- Sold","3","bds","2","ba","1,408","sqft","Sold 09/25/2020","https://www.zillow.com/homedetails/935-Melrose-St-National-City-CA-91950/48181114_zpid/","https://photos.zillowstatic.com/fp/dcf8cfba80f076103c96d283568bfd67-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2543 Beta St, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2543 Beta St"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.69182,""longitude"":-117.08309},""url"":""https://www.zillow.com/homedetails/2543-Beta-St-National-City-CA-91950/17094347_zpid/""}","https://www.zillow.com/homedetails/2543-Beta-St-National-City-CA-91950/17094347_zpid/","2543 Beta St, National City, CA 91950","MICHELE S. PORTER, BROKER","$485,000","- Sold","3","bds","2","ba","1,100","sqft","Sold 08/20/2020","https://www.zillow.com/homedetails/2543-Beta-St-National-City-CA-91950/17094347_zpid/","https://photos.zillowstatic.com/fp/91f90304b794eb5a160205c9542cb352-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""767 Paradise Way, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,452""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""767 Paradise Way"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.685192,""longitude"":-117.07708},""url"":""https://www.zillow.com/homedetails/767-Paradise-Way-National-City-CA-91950/72149726_zpid/""}","https://www.zillow.com/homedetails/767-Paradise-Way-National-City-CA-91950/72149726_zpid/","767 Paradise Way, National City, CA 91950","RE/MAX ELITE PROPERTIES","$485,000","- Sold","3","bds","4","ba","1,452","sqft","Sold 04/09/2021","https://www.zillow.com/homedetails/767-Paradise-Way-National-City-CA-91950/72149726_zpid/","https://photos.zillowstatic.com/fp/64d157e2cb3fe08a9267d5e42c6d9d76-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""113 N Clairmont Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,025""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""113 N Clairmont Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.691692,""longitude"":-117.08181},""url"":""https://www.zillow.com/homedetails/113-N-Clairmont-Ave-National-City-CA-91950/17094397_zpid/""}","https://www.zillow.com/homedetails/113-N-Clairmont-Ave-National-City-CA-91950/17094397_zpid/","113 N Clairmont Ave, National City, CA 91950","OCEANFRONT REALTY","$480,000","- Sold","3","bds","2","ba","1,025","sqft","Sold 04/07/2020","https://www.zillow.com/homedetails/113-N-Clairmont-Ave-National-City-CA-91950/17094397_zpid/","https://photos.zillowstatic.com/fp/1b6b1a3f7f4572a4063c489bd0c15dba-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1835 Palm Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1835 Palm Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.67123,""longitude"":-117.08635},""url"":""https://www.zillow.com/homedetails/1835-Palm-Ave-National-City-CA-91950/17099843_zpid/""}","https://www.zillow.com/homedetails/1835-Palm-Ave-National-City-CA-91950/17099843_zpid/","1835 Palm Ave, National City, CA 91950","","$480,000","- Sold","3","bds","2","ba","2,000","sqft","Sold 03/26/2020","https://www.zillow.com/homedetails/1835-Palm-Ave-National-City-CA-91950/17099843_zpid/","https://photos.zillowstatic.com/fp/b70c4af89e0f78c2289ac79233df75fd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2721 J Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,506""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2721 J Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.662006,""longitude"":-117.089806},""url"":""https://www.zillow.com/homedetails/2721-J-Ave-National-City-CA-91950/17100346_zpid/""}","https://www.zillow.com/homedetails/2721-J-Ave-National-City-CA-91950/17100346_zpid/","2721 J Ave, National City, CA 91950","","$480,000","- Sold","3","bds","2","ba","1,506","sqft","Sold 05/20/2021","https://www.zillow.com/homedetails/2721-J-Ave-National-City-CA-91950/17100346_zpid/","https://photos.zillowstatic.com/fp/76653895fb0044060497341d52119fb7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3229 Fairlomas Rd, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,584""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3229 Fairlomas Rd"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.6591,""longitude"":-117.06125},""url"":""https://www.zillow.com/homedetails/3229-Fairlomas-Rd-National-City-CA-91950/17101520_zpid/""}","https://www.zillow.com/homedetails/3229-Fairlomas-Rd-National-City-CA-91950/17101520_zpid/","3229 Fairlomas Rd, National City, CA 91950","CENTURY 21 AWARD","$480,000","- Sold","3","bds","3","ba","1,584","sqft","Sold 02/16/2021","https://www.zillow.com/homedetails/3229-Fairlomas-Rd-National-City-CA-91950/17101520_zpid/","https://photos.zillowstatic.com/fp/5c74c7d332657434484c95637c37a78e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1831 D Ave, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,111""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1831 D Ave"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.667873,""longitude"":-117.098976},""url"":""https://www.zillow.com/homedetails/1831-D-Ave-National-City-CA-91950/17098856_zpid/""}","https://www.zillow.com/homedetails/1831-D-Ave-National-City-CA-91950/17098856_zpid/","1831 D Ave, National City, CA 91950","COLDWELL BANKER WEST","$475,000","- Sold","3","bds","1","ba","1,111","sqft","Sold 10/29/2020","https://www.zillow.com/homedetails/1831-D-Ave-National-City-CA-91950/17098856_zpid/","https://photos.zillowstatic.com/fp/17561147750f0e29907143b76680843c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4014 E Plaza Blvd, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,332""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4014 E Plaza Blvd"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.68941,""longitude"":-117.066376},""url"":""https://www.zillow.com/homedetails/4014-E-Plaza-Blvd-National-City-CA-91950/17189597_zpid/""}","https://www.zillow.com/homedetails/4014-E-Plaza-Blvd-National-City-CA-91950/17189597_zpid/","4014 E Plaza Blvd, National City, CA 91950","BIG BLOCK REALTY, INC.","$475,000","- Sold","3","bds","2","ba","1,332","sqft","Sold 03/12/2020","https://www.zillow.com/homedetails/4014-E-Plaza-Blvd-National-City-CA-91950/17189597_zpid/","https://photos.zillowstatic.com/fp/99c2247a59cbceb85087457341a29f8b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""742 Paradise Way, National City, CA 91950"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,452""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""742 Paradise Way"",""addressLocality"":""National City"",""addressRegion"":""CA"",""postalCode"":""91950""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.685192,""longitude"":-117.07708},""url"":""https://www.zillow.com/homedetails/742-Paradise-Way-National-City-CA-91950/82942765_zpid/""}","https://www.zillow.com/homedetails/742-Paradise-Way-National-City-CA-91950/82942765_zpid/","742 Paradise Way, National City, CA 91950","HOMEQUEST PROPERTIES","$475,000","- Sold","3","bds","4","ba","1,452","sqft","Sold 01/19/2021","https://www.zillow.com/homedetails/742-Paradise-Way-National-City-CA-91950/82942765_zpid/","https://photos.zillowstatic.com/fp/efd8b42b853373e4645f4f45bafd0d65-p_e.jpg","Save this home"
