"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2816 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,422""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2816 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784145,""longitude"":-117.134094},""url"":""https://www.zillow.com/homedetails/2816-Villas-Way-San-Diego-CA-92108/63477853_zpid/""}","https://www.zillow.com/homedetails/2816-Villas-Way-San-Diego-CA-92108/63477853_zpid/","2816 Villas Way, San Diego, CA 92108","","$730,000","- Sold","3","bds","3","ba","1,422","sqft","Sold 05/04/2021","https://photos.zillowstatic.com/fp/e6fc98b1a97d210db76cb01f7955ae2c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8570 Aspect Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,457""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8570 Aspect Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781124,""longitude"":-117.14794},""url"":""https://www.zillow.com/homedetails/8570-Aspect-Dr-San-Diego-CA-92108/250196367_zpid/""}","https://www.zillow.com/homedetails/8570-Aspect-Dr-San-Diego-CA-92108/250196367_zpid/","8570 Aspect Dr, San Diego, CA 92108","WILLIS ALLEN REAL ESTATE","$730,000","- Sold","3","bds","2","ba","1,457","sqft","Sold 10/23/2020","https://photos.zillowstatic.com/fp/a2a7cecef9196c48e14971f6980f5e5a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7837 Modern Oasis Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,555""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7837 Modern Oasis Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77947,""longitude"":-117.15153},""url"":""https://www.zillow.com/homedetails/7837-Modern-Oasis-Dr-San-Diego-CA-92108/123192261_zpid/""}","https://www.zillow.com/homedetails/7837-Modern-Oasis-Dr-San-Diego-CA-92108/123192261_zpid/","7837 Modern Oasis Dr, San Diego, CA 92108","PACIFIC SOTHEBY'S INT'L REALTY","$729,000","- Sold","3","bds","4","ba","1,555","sqft","Sold 10/20/2020","https://photos.zillowstatic.com/fp/a2056fa25931d4f9432b58e16fc08629-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10451 Harlow Cir #32, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,660""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10451 Harlow Cir #32"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785755,""longitude"":-117.1114},""url"":""https://www.zillow.com/homedetails/10451-Harlow-Cir-32-San-Diego-CA-92108/333211127_zpid/""}","https://www.zillow.com/homedetails/10451-Harlow-Cir-32-San-Diego-CA-92108/333211127_zpid/","10451 Harlow Cir #32, San Diego, CA 92108","COLRICH CALIFORNIA REALTY, INC","$728,990","- Sold","3","bds","3","ba","1,660","sqft","Sold 07/02/2020","https://photos.zillowstatic.com/fp/49307febb2350eb14285dabc7ad85392-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9233 Piatto Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,495""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9233 Piatto Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786423,""longitude"":-117.13116},""url"":""https://www.zillow.com/homedetails/9233-Piatto-Way-San-Diego-CA-92108/63145669_zpid/""}","https://www.zillow.com/homedetails/9233-Piatto-Way-San-Diego-CA-92108/63145669_zpid/","9233 Piatto Way, San Diego, CA 92108","COMPASS","$727,000","- Sold","3","bds","3","ba","1,495","sqft","Sold 01/29/2021","https://photos.zillowstatic.com/fp/221b49e273c7120f5185412fb276e444-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10300 Caminito Cuervo Unit 54, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,354""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10300 Caminito Cuervo UNIT 54"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.7877,""longitude"":-117.11081},""url"":""https://www.zillow.com/homedetails/10300-Caminito-Cuervo-UNIT-54-San-Diego-CA-92108/16940478_zpid/""}","https://www.zillow.com/homedetails/10300-Caminito-Cuervo-UNIT-54-San-Diego-CA-92108/16940478_zpid/","10300 Caminito Cuervo UNIT 54, San Diego, CA 92108","THE STOZ GROUP","$726,000","- Sold","3","bds","2","ba","1,354","sqft","Sold 12/23/2021","https://photos.zillowstatic.com/fp/813033a12c0a31382f0ce5571f2c84ac-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10300 Caminito Cuervo Unit 54, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,354""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10300 Caminito Cuervo UNIT 54"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.7877,""longitude"":-117.11081},""url"":""https://www.zillow.com/homedetails/10300-Caminito-Cuervo-UNIT-54-San-Diego-CA-92108/2067444905_zpid/""}","https://www.zillow.com/homedetails/10300-Caminito-Cuervo-UNIT-54-San-Diego-CA-92108/2067444905_zpid/","10300 Caminito Cuervo UNIT 54, San Diego, CA 92108","THE STOZ GROUP","$726,000","- Sold","3","bds","2","ba","1,354","sqft","Sold 12/23/2021","https://photos.zillowstatic.com/fp/7f0ad050125a841dd5a56b27ea3b4744-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""680 Camino De La Reina #2109, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,479""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""680 Camino De La Reina #2109"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.767643,""longitude"":-117.15877},""url"":""https://www.zillow.com/homedetails/680-Camino-De-La-Reina-2109-San-Diego-CA-92108/16945310_zpid/""}","https://www.zillow.com/homedetails/680-Camino-De-La-Reina-2109-San-Diego-CA-92108/16945310_zpid/","680 Camino De La Reina #2109, San Diego, CA 92108","$725,000","- Sold","PACIFIC SOTHEBY'S INT'L REALTY","3","bds","3","ba","1,479","sqft","Sold 11/03/2022","https://photos.zillowstatic.com/fp/1ff551f24e6a465f03a4949dc8200d8e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""680 Camino De La Reina Apt 2308, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,330""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""680 Camino De La Reina APT 2308"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.767643,""longitude"":-117.15877},""url"":""https://www.zillow.com/homedetails/680-Camino-De-La-Reina-APT-2308-San-Diego-CA-92108/16945321_zpid/""}","https://www.zillow.com/homedetails/680-Camino-De-La-Reina-APT-2308-San-Diego-CA-92108/16945321_zpid/","680 Camino De La Reina APT 2308, San Diego, CA 92108","MHF PROPERTIES","$725,000","- Sold","3","bds","2","ba","1,330","sqft","Sold 04/07/2022","https://photos.zillowstatic.com/fp/2f5acc3c0abe78c627930f67f62119b6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5469 Caminito Borde, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,750""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5469 Caminito Borde"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77629,""longitude"":-117.10055},""url"":""https://www.zillow.com/homedetails/5469-Caminito-Borde-San-Diego-CA-92108/16994003_zpid/""}","https://www.zillow.com/homedetails/5469-Caminito-Borde-San-Diego-CA-92108/16994003_zpid/","5469 Caminito Borde, San Diego, CA 92108","C EDWARD & CO","$725,000","- Sold","3","bds","3","ba","1,750","sqft","Sold 12/15/2021","https://photos.zillowstatic.com/fp/c97dc715b44484333c70ec4276c6f5e4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2528 Aperture Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,470""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2528 Aperture Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78232,""longitude"":-117.14924},""url"":""https://www.zillow.com/homedetails/2528-Aperture-Cir-San-Diego-CA-92108/122075977_zpid/""}","https://www.zillow.com/homedetails/2528-Aperture-Cir-San-Diego-CA-92108/122075977_zpid/","2528 Aperture Cir, San Diego, CA 92108","","$725,000","- Sold","3","bds","3","ba","1,470","sqft","Sold 04/20/2021","https://photos.zillowstatic.com/fp/7686a01e2753ce692cc84c075bd1f2de-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7877 Modern Oasis Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,401""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7877 Modern Oasis Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.779068,""longitude"":-117.1506},""url"":""https://www.zillow.com/homedetails/7877-Modern-Oasis-Dr-San-Diego-CA-92108/121423214_zpid/""}","https://www.zillow.com/homedetails/7877-Modern-Oasis-Dr-San-Diego-CA-92108/121423214_zpid/","7877 Modern Oasis Dr, San Diego, CA 92108","COMPASS","$722,000","- Sold","3","bds","4","ba","1,401","sqft","Sold 08/10/2020","https://photos.zillowstatic.com/fp/301039f4ce5fb830b9c031b6bc5aeff0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2722 Piantino Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,735""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2722 Piantino Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784336,""longitude"":-117.13154},""url"":""https://www.zillow.com/homedetails/2722-Piantino-Cir-San-Diego-CA-92108/63145745_zpid/""}","https://www.zillow.com/homedetails/2722-Piantino-Cir-San-Diego-CA-92108/63145745_zpid/","2722 Piantino Cir, San Diego, CA 92108","COLDWELL BANKER REALTY","$720,000","- Sold","3","bds","2","ba","1,735","sqft","Sold 04/12/2021","https://photos.zillowstatic.com/fp/c85b5f9c6f787ad9b9532d9bc45e16e6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2740 Escala Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,279""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2740 Escala Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78122,""longitude"":-117.133865},""url"":""https://www.zillow.com/homedetails/2740-Escala-Cir-San-Diego-CA-92108/63477933_zpid/""}","https://www.zillow.com/homedetails/2740-Escala-Cir-San-Diego-CA-92108/63477933_zpid/","2740 Escala Cir, San Diego, CA 92108","","$720,000","- Sold","3","bds","3","ba","1,279","sqft","Sold 07/22/2021","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.781219482421875,-117.13386535644531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=WQa7MmizZsb1N1HV9WRm0HQjJFY=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7855 Stylus Dr, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,547""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7855 Stylus Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77867,""longitude"":-117.15138},""url"":""https://www.zillow.com/homedetails/7855-Stylus-Dr-San-Diego-CA-92108/121422427_zpid/""}","https://www.zillow.com/homedetails/7855-Stylus-Dr-San-Diego-CA-92108/121422427_zpid/","7855 Stylus Dr, San Diego, CA 92108","JONATHAN GOWER","$720,000","- Sold","3","bds","3","ba","1,547","sqft","Sold 05/01/2020","https://photos.zillowstatic.com/fp/26ad08f7e4ab4c542e29e65f5ee8eb35-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10451 Harlow Cir #28, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,660""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10451 Harlow Cir #28"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785755,""longitude"":-117.1114},""url"":""https://www.zillow.com/homedetails/10451-Harlow-Cir-28-San-Diego-CA-92108/333211123_zpid/""}","https://www.zillow.com/homedetails/10451-Harlow-Cir-28-San-Diego-CA-92108/333211123_zpid/","10451 Harlow Cir #28, San Diego, CA 92108","COLRICH CALIFORNIA REALTY, INC","$719,990","- Sold","3","bds","3","ba","1,660","sqft","Sold 06/30/2020","https://photos.zillowstatic.com/fp/bde73c801cc4bd91168a45a402b7d39c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2744 Villas Way, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,425""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2744 Villas Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.784145,""longitude"":-117.134094},""url"":""https://www.zillow.com/homedetails/2744-Villas-Way-San-Diego-CA-92108/63477866_zpid/""}","https://www.zillow.com/homedetails/2744-Villas-Way-San-Diego-CA-92108/63477866_zpid/","2744 Villas Way, San Diego, CA 92108","BERKSHIRE HATHAWAY HOMESERVICE","$719,900","- Sold","3","bds","3","ba","1,425","sqft","Sold 11/17/2020","https://photos.zillowstatic.com/fp/a26d5c87bcfab7615aba6c3f132bd3d2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2511 Escala Cir, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,619""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2511 Escala Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781593,""longitude"":-117.132866},""url"":""https://www.zillow.com/homedetails/2511-Escala-Cir-San-Diego-CA-92108/62655515_zpid/""}","https://www.zillow.com/homedetails/2511-Escala-Cir-San-Diego-CA-92108/62655515_zpid/","2511 Escala Cir, San Diego, CA 92108","EXP REALTY","$719,000","- Sold","3","bds","4","ba","1,619","sqft","Sold 08/03/2020","https://photos.zillowstatic.com/fp/fe659addd12219f54c86235d1449110b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10451 Harlow Cir #31, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,660""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10451 Harlow Cir #31"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785755,""longitude"":-117.1114},""url"":""https://www.zillow.com/homedetails/10451-Harlow-Cir-31-San-Diego-CA-92108/333211126_zpid/""}","https://www.zillow.com/homedetails/10451-Harlow-Cir-31-San-Diego-CA-92108/333211126_zpid/","10451 Harlow Cir #31, San Diego, CA 92108","COLRICH CALIFORNIA REALTY, INC","$717,990","- Sold","3","bds","3","ba","1,660","sqft","Sold 08/10/2020","https://photos.zillowstatic.com/fp/49bdc0050443d6e252ed7f8efa4d74ee-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2735 Matera Ln, San Diego, CA 92108"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,597""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2735 Matera Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92108""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.785988,""longitude"":-117.13193},""url"":""https://www.zillow.com/homedetails/2735-Matera-Ln-San-Diego-CA-92108/62773740_zpid/""}","https://www.zillow.com/homedetails/2735-Matera-Ln-San-Diego-CA-92108/62773740_zpid/","2735 Matera Ln, San Diego, CA 92108","KELLER WILLIAMS LA JOLLA","$717,500","- Sold","3","bds","3","ba","1,597","sqft","Sold 07/23/2020","https://photos.zillowstatic.com/fp/f72494f1457753c3888bccb73dfb55ef-p_e.jpg","Save this home"
