"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2658 Marathon Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,053""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2658 Marathon Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.794018,""longitude"":-117.123},""url"":""https://www.zillow.com/homedetails/2658-Marathon-Dr-San-Diego-CA-92123/16932290_zpid/""}","https://www.zillow.com/homedetails/2658-Marathon-Dr-San-Diego-CA-92123/16932290_zpid/","2658 Marathon Dr, San Diego, CA 92123","$830,000","- Sold","3","bds","2","ba","1,053","sqft","Sold 11/24/2021","https://photos.zillowstatic.com/fp/1190203619dd0622d730a98b02bb6eb4-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2425 Bartel St, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,053""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2425 Bartel St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78939,""longitude"":-117.12993},""url"":""https://www.zillow.com/homedetails/2425-Bartel-St-San-Diego-CA-92123/16932435_zpid/""}","https://www.zillow.com/homedetails/2425-Bartel-St-San-Diego-CA-92123/16932435_zpid/","2425 Bartel St, San Diego, CA 92123","$830,000","- Sold","3","bds","2","ba","1,053","sqft","Sold 05/28/2021","https://photos.zillowstatic.com/fp/95183a49d26ad5abf8298923f63d2dd7-p_e.jpg","Save this home","COLDWELL BANKER WEST"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2979 W Canyon Ave Unit E, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,524""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2979 W Canyon Ave UNIT E"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.799026,""longitude"":-117.117905},""url"":""https://www.zillow.com/homedetails/2979-W-Canyon-Ave-UNIT-E-San-Diego-CA-92123/51080237_zpid/""}","https://www.zillow.com/homedetails/2979-W-Canyon-Ave-UNIT-E-San-Diego-CA-92123/51080237_zpid/","2979 W Canyon Ave UNIT E, San Diego, CA 92123","$830,000","- Sold","3","bds","2.5","ba","1,524","sqft","Sold 06/09/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.79902648925781,-117.11790466308594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=LRip_gIaJEdaf55ifXBihJnLiN8=","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8619 Harjoan Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,514""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8619 Harjoan Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79326,""longitude"":-117.14718},""url"":""https://www.zillow.com/homedetails/8619-Harjoan-Ave-San-Diego-CA-92123/52516246_zpid/""}","https://www.zillow.com/homedetails/8619-Harjoan-Ave-San-Diego-CA-92123/52516246_zpid/","8619 Harjoan Ave, San Diego, CA 92123","$830,000","- Sold","3","bds","2","ba","1,514","sqft","Sold 09/27/2021","https://photos.zillowstatic.com/fp/d6d52c0242b6972a0daa0667b835d4df-p_e.jpg","Save this home","CONOVER REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2979 W Canyon Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,679""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2979 W Canyon Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.799026,""longitude"":-117.117905},""url"":""https://www.zillow.com/homedetails/2979-W-Canyon-Ave-San-Diego-CA-92123/2070424448_zpid/""}","https://www.zillow.com/homedetails/2979-W-Canyon-Ave-San-Diego-CA-92123/2070424448_zpid/","2979 W Canyon Ave, San Diego, CA 92123","$830,000","- Sold","3","bds","3","ba","1,679","sqft","Sold 06/09/2021","https://photos.zillowstatic.com/fp/683b22dd7873997c7b1fd9e6e6a05ab6-p_e.jpg","Save this home","COMPASS"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2979 W Canyon Ave Unit E, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,679""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2979 W Canyon Ave UNIT E"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.799026,""longitude"":-117.117905},""url"":""https://www.zillow.com/homedetails/2979-W-Canyon-Ave-UNIT-E-San-Diego-CA-92123/2070984263_zpid/""}","https://www.zillow.com/homedetails/2979-W-Canyon-Ave-UNIT-E-San-Diego-CA-92123/2070984263_zpid/","2979 W Canyon Ave UNIT E, San Diego, CA 92123","$830,000","- Sold","3","bds","3","ba","1,679","sqft","Sold 06/09/2021","https://photos.zillowstatic.com/fp/f074d80dfbd673b7b5b2886a0456e22d-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8855 Laddie Ln, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,056""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8855 Laddie Ln"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.803593,""longitude"":-117.13723},""url"":""https://www.zillow.com/homedetails/8855-Laddie-Ln-San-Diego-CA-92123/16929892_zpid/""}","https://www.zillow.com/homedetails/8855-Laddie-Ln-San-Diego-CA-92123/16929892_zpid/","8855 Laddie Ln, San Diego, CA 92123","$828,000","- Sold","3","bds","2","ba","1,056","sqft","Sold 02/14/2023","https://photos.zillowstatic.com/fp/dbb0f3751055423582d9c4d00e10e7b5-p_e.jpg","Save this home","THE GREENHOUSE GROUP INC."
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3045 W Canyon Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3045 W Canyon Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.801304,""longitude"":-117.118095},""url"":""https://www.zillow.com/homedetails/3045-W-Canyon-Ave-San-Diego-CA-92123/16933453_zpid/""}","https://www.zillow.com/homedetails/3045-W-Canyon-Ave-San-Diego-CA-92123/16933453_zpid/","3045 W Canyon Ave, San Diego, CA 92123","$827,500","- Sold","3","bds","2.5","ba","1,411","sqft","Sold 09/22/2021","https://photos.zillowstatic.com/fp/e89c38622fc0aed8d2105854ca4a295e-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2522 Murray Ridge Rd, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,914""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2522 Murray Ridge Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.790264,""longitude"":-117.145134},""url"":""https://www.zillow.com/homedetails/2522-Murray-Ridge-Rd-San-Diego-CA-92123/16938330_zpid/""}","https://www.zillow.com/homedetails/2522-Murray-Ridge-Rd-San-Diego-CA-92123/16938330_zpid/","2522 Murray Ridge Rd, San Diego, CA 92123","$827,500","- Sold","3","bds","2","ba","1,914","sqft","Sold 01/11/2023","https://photos.zillowstatic.com/fp/0dcb45e164951161c6e219b2cbbdc24a-p_e.jpg","Save this home","EXCELLENCE REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3045 W Canyon Ave W, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,411""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3045 W Canyon Ave W"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/3045-W-Canyon-Ave-W-San-Diego-CA-92123/2067248823_zpid/""}","https://www.zillow.com/homedetails/3045-W-Canyon-Ave-W-San-Diego-CA-92123/2067248823_zpid/","3045 W Canyon Ave W, San Diego, CA 92123","$827,500","- Sold","3","bds","3","ba","1,411","sqft","Sold 09/22/2021","https://photos.zillowstatic.com/fp/15a4cf4d4fc6b5669dc147973aff66d4-p_e.jpg","Save this home","BETTERHOMES&GARDENS-NAPOLITANO"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""(Undisclosed Address), San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,288""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""(undisclosed Address)"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/San-Diego-CA-92123/16930803_zpid/""}","https://www.zillow.com/homedetails/San-Diego-CA-92123/16930803_zpid/","(undisclosed Address), San Diego, CA 92123","$825,000","- Sold","3","bds","2","ba","1,288","sqft","Sold 12/24/2020","https://photos.zillowstatic.com/fp/d9d7172731b2bc1f749ed938c4af339f-p_e.jpg","Save this home","KELLER WILLIAMS SD SIGNATURE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3224 W Canyon Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,918""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3224 W Canyon Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.802124,""longitude"":-117.12036},""url"":""https://www.zillow.com/homedetails/3224-W-Canyon-Ave-San-Diego-CA-92123/16933440_zpid/""}","https://www.zillow.com/homedetails/3224-W-Canyon-Ave-San-Diego-CA-92123/16933440_zpid/","3224 W Canyon Ave, San Diego, CA 92123","$825,000","- Sold","3","bds","3","ba","1,918","sqft","Sold 08/20/2020","https://photos.zillowstatic.com/fp/12404b38b604695013c0b7db80684948-p_e.jpg","Save this home",""
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2418 Meadow Lark Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,107""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2418 Meadow Lark Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.786243,""longitude"":-117.15585},""url"":""https://www.zillow.com/homedetails/2418-Meadow-Lark-Dr-San-Diego-CA-92123/17200608_zpid/""}","https://www.zillow.com/homedetails/2418-Meadow-Lark-Dr-San-Diego-CA-92123/17200608_zpid/","2418 Meadow Lark Dr, San Diego, CA 92123","$825,000","- Sold","3","bds","2","ba","1,107","sqft","Sold 05/10/2021","https://photos.zillowstatic.com/fp/72cf5ead897915fea5c2bee73fdcef8e-p_e.jpg","Save this home","RENOVATION REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3224 W Canyon Ave W, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,918""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3224 W Canyon Ave W"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/3224-W-Canyon-Ave-W-San-Diego-CA-92123/2067248712_zpid/""}","https://www.zillow.com/homedetails/3224-W-Canyon-Ave-W-San-Diego-CA-92123/2067248712_zpid/","3224 W Canyon Ave W, San Diego, CA 92123","$825,000","- Sold","3","bds","3","ba","1,918","sqft","Sold 08/20/2020","https://photos.zillowstatic.com/fp/7181e895d083dff1152f8326ec1c26d4-p_e.jpg","Save this home","REDFIN CORPORATION"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2917 Kobe Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,288""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2917 Kobe Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79717,""longitude"":-117.137566},""url"":""https://www.zillow.com/homedetails/2917-Kobe-Dr-San-Diego-CA-92123/16932885_zpid/""}","https://www.zillow.com/homedetails/2917-Kobe-Dr-San-Diego-CA-92123/16932885_zpid/","2917 Kobe Dr, San Diego, CA 92123","$823,000","- Sold","3","bds","2","ba","1,288","sqft","Sold 02/09/2022","https://photos.zillowstatic.com/fp/cdb65880f5a91c3b87543331b634985c-p_e.jpg","Save this home","REAL LIVING PACIFIC REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2421 Palace Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,108""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2421 Palace Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.791363,""longitude"":-117.11912},""url"":""https://www.zillow.com/homedetails/2421-Palace-Dr-San-Diego-CA-92123/16932814_zpid/""}","https://www.zillow.com/homedetails/2421-Palace-Dr-San-Diego-CA-92123/16932814_zpid/","2421 Palace Dr, San Diego, CA 92123","$820,500","- Sold","3","bds","2","ba","1,108","sqft","Sold 05/13/2021","https://photos.zillowstatic.com/fp/3a031daf85ee1f1e99799c9e4dd0ccb8-p_e.jpg","Save this home","SUN HERITAGE REAL ESTATE"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3012 Larkin Pl, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,536""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3012 Larkin Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.798122,""longitude"":-117.13484},""url"":""https://www.zillow.com/homedetails/3012-Larkin-Pl-San-Diego-CA-92123/16930552_zpid/""}","https://www.zillow.com/homedetails/3012-Larkin-Pl-San-Diego-CA-92123/16930552_zpid/","3012 Larkin Pl, San Diego, CA 92123","$820,000","- Sold","3","bds","2","ba","1,536","sqft","Sold 08/30/2021","https://photos.zillowstatic.com/fp/8642c9352b94e3997a45d709c25f6e2b-p_e.jpg","Save this home","REAL BROKERAGE TECHNOLOGIES"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8884 Hoffing Ave, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,737""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8884 Hoffing Ave"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79349,""longitude"":-117.140785},""url"":""https://www.zillow.com/homedetails/8884-Hoffing-Ave-San-Diego-CA-92123/16930885_zpid/""}","https://www.zillow.com/homedetails/8884-Hoffing-Ave-San-Diego-CA-92123/16930885_zpid/","8884 Hoffing Ave, San Diego, CA 92123","$820,000","- Sold","3","bds","2","ba","1,737","sqft","Sold 08/31/2021","https://photos.zillowstatic.com/fp/0d54d3ea8a6a4d595b29d343e67504c2-p_e.jpg","Save this home","CENTURY 21 1ST CHOICE REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2571 Bartel St, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,400""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2571 Bartel St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79143,""longitude"":-117.12746},""url"":""https://www.zillow.com/homedetails/2571-Bartel-St-San-Diego-CA-92123/16932376_zpid/""}","https://www.zillow.com/homedetails/2571-Bartel-St-San-Diego-CA-92123/16932376_zpid/","2571 Bartel St, San Diego, CA 92123","$820,000","- Sold","3","bds","2","ba","1,400","sqft","Sold 01/12/2022","https://photos.zillowstatic.com/fp/7c19d377751fbde95e1a73f1798084c9-p_e.jpg","Save this home","B.Y. WOORI REALTY"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2462 Melbourne Dr, San Diego, CA 92123"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,119""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2462 Melbourne Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92123""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.789913,""longitude"":-117.12862},""url"":""https://www.zillow.com/homedetails/2462-Melbourne-Dr-San-Diego-CA-92123/16932490_zpid/""}","https://www.zillow.com/homedetails/2462-Melbourne-Dr-San-Diego-CA-92123/16932490_zpid/","2462 Melbourne Dr, San Diego, CA 92123","$820,000","- Sold","3","bds","2","ba","1,119","sqft","Sold 10/26/2021","https://photos.zillowstatic.com/fp/d26371eeece28d5a0a711aea8bfefb93-p_e.jpg","Save this home","FLYHOMES, INC."
